quarter,topic,count,total,share
2018Q2,50,2,444,0.0045045045045045045
2018Q2,51,3,444,0.006756756756756757
2018Q3,0,17,431,0.03944315545243619
2018Q3,1,14,431,0.03248259860788863
2018Q3,2,21,431,0.048723897911832945
2018Q3,3,12,431,0.027842227378190254
2018Q3,4,20,431,0.04640371229698376
2018Q3,5,10,431,0.02320185614849188
2018Q3,6,17,431,0.03944315545243619
2018Q3,7,8,431,0.018561484918793503
2018Q3,8,16,431,0.037122969837587005
2018Q3,9,16,431,0.037122969837587005
2018Q3,10,10,431,0.02320185614849188
2018Q3,11,16,431,0.037122969837587005
2018Q3,12,20,431,0.04640371229698376
2018Q3,13,11,431,0.025522041763341066
2018Q3,14,7,431,0.016241299303944315
2018Q3,15,10,431,0.02320185614849188
2018Q3,16,11,431,0.025522041763341066
2018Q3,17,7,431,0.016241299303944315
2018Q3,18,3,431,0.0069605568445475635
2018Q3,19,7,431,0.016241299303944315
2018Q3,20,1,431,0.002320185614849188
2018Q3,21,9,431,0.02088167053364269
2018Q3,22,6,431,0.013921113689095127
2018Q3,23,13,431,0.030162412993039442
2018Q3,24,2,431,0.004640371229698376
2018Q3,25,8,431,0.018561484918793503
2018Q3,26,17,431,0.03944315545243619
2018Q3,27,10,431,0.02320185614849188
2018Q3,28,13,431,0.030162412993039442
2018Q3,29,5,431,0.01160092807424594
2018Q3,30,8,431,0.018561484918793503
2018Q3,31,4,431,0.009280742459396751
2018Q3,32,3,431,0.0069605568445475635
2018Q3,33,11,431,0.025522041763341066
2018Q3,34,6,431,0.013921113689095127
2018Q3,35,4,431,0.009280742459396751
2018Q3,36,6,431,0.013921113689095127
2018Q3,37,5,431,0.01160092807424594
2018Q3,38,5,431,0.01160092807424594
2018Q3,39,6,431,0.013921113689095127
2018Q3,40,5,431,0.01160092807424594
2018Q3,41,12,431,0.027842227378190254
2018Q3,42,1,431,0.002320185614849188
2018Q3,43,3,431,0.0069605568445475635
2018Q3,44,1,431,0.002320185614849188
2018Q3,45,2,431,0.004640371229698376
