quarter,n,n_sample,n_topics,p_within,overall_cosine,within_cosine,between_cosine,mc_overall_cosine,mc_between_cosine,between_centroid_cosine,eff_topics,topic_entropy,comp_jsd
2022Q3,800,800,50,0.024139549436795995,0.11037474533861971,0.29850439925193156,0.10572104195454801,-0.0012074198148711475,-0.006381952415936618,0.28759805427381696,43.544025337744024,3.773772503020027,0.03551394069414517
2022Q4,800,800,50,0.027966207759699626,0.11042947026454378,0.27589352168050213,0.10566893408195356,-0.001217584182267,-0.006770975791160844,0.29400709327205377,40.393584323553746,3.6986709684840022,0.05356230739979257
2023Q1,800,800,50,0.02690863579474343,0.11233886222672952,0.2814226431534269,0.10766323355801699,-0.0012227956739163841,-0.006622844700251942,0.30005104693252627,40.68823579895506,3.705939003957777,0.04624135353625249
2023Q2,800,800,50,0.026245306633291613,0.11826882886558335,0.296428005101447,0.1134669601385856,-0.0012089568163026235,-0.0065781702364695405,0.3102677763587046,41.925505737104984,3.7358943705370526,0.04915407187967894
2023Q3,800,800,50,0.0251188986232791,0.12371694221591731,0.3116981570571093,0.11887339660609007,-0.0012022130277610274,-0.006592585956838292,0.31504373698021654,43.000158937778096,3.761203811914129,0.04025420844627961
2023Q4,800,800,50,0.024568210262828537,0.1260881258895756,0.30733803823832023,0.12152298253095792,-0.0012110570381635986,-0.00627247309379966,0.3132096046268822,43.036505841415256,3.7620487285759436,0.04964446842600588
2024Q1,800,800,49,0.024098873591989988,0.12335452161392456,0.2963298763050766,0.11908307331405969,-0.0011880469104382546,-0.005929045016986268,0.31739544748431164,43.347100897325674,3.769239824342588,0.03532714463199502
2024Q2,800,800,50,0.025747809762202752,0.12427804709654063,0.28710212283311065,0.11997488681752867,-0.0012067905671419897,-0.005938444340369563,0.3123680543566649,42.02732291546634,3.7383199523766444,0.04482908408284957
2024Q3,800,800,49,0.024768460575719648,0.12728678313142044,0.3152921846787087,0.12251191256171418,-0.0012095772525989848,-0.006535872059722659,0.3202271241687584,42.65874871776796,3.7532323811026655,0.036833341067976734
2024Q4,800,800,50,0.02663642052565707,0.13607265214480563,0.30633615175108064,0.13141333442292005,-0.0012028767246689408,-0.00625898813020937,0.31815367796974886,41.20993883590968,3.7186794611445695,0.05638483150008936
2025Q1,800,800,50,0.024061326658322904,0.12426398732774811,0.30933069154905896,0.11970125142488548,-0.0012148258687198206,-0.006314766236475877,0.3043642331860554,43.350758009726086,3.769324188880506,0.028913411250393543
2025Q2,800,800,50,0.02927096370463079,0.12731597907519634,0.30320553676671813,0.12201227776750666,-0.0012121661839956705,-0.007068184303737461,0.3134117259382857,39.22521596043363,3.669319804287398,0.06121594218567792
2025Q3,800,800,50,0.025046933667083854,0.12445270664227895,0.29010647321076155,0.12019699521757474,-0.0012132724946758225,-0.005979956449632398,0.3110058107694048,42.33733459492558,3.745669311314306,0.03417882686843229
2025Q4,800,800,49,0.02746558197747184,0.12542257943218385,0.3003852401287616,0.12048141620823395,-0.0012148965404043344,-0.006854278107923715,0.31621080546238756,40.48861718846105,3.701020877533516,0.05760859829086881
2026Q1,800,800,50,0.02640488110137672,0.13241488375646013,0.2952900943830399,0.1279975438505024,-0.00119644632153851,-0.006071071847753764,0.3136853818933889,40.97725510560927,3.7130171592499153,0.04591941312136587
2026Q2,800,800,50,0.02468397997496871,0.1335820647816568,0.2984357991143218,0.1294098311737623,-0.0012122419507322082,-0.005814653576075246,0.330648923304154,43.07706149585049,3.7629906395590247,0.04103744958791348
