quarter,volume,n_50,cos_50,ttr_50,mtld_50,n_100,cos_100,ttr_100,mtld_100,n_150,cos_150,ttr_150,mtld_150,n_200,cos_200,ttr_200,mtld_200
2021Q4,747,702,0.010407771072990268,0.7773504273504274,70.77713284494845,604,0.015817151351391636,0.6724834437086092,75.38490523866248,494,0.019740161203703283,0.6136437246963562,75.99234196633364,402,0.023621362012674157,0.5805099502487563,78.01985849068052
2022Q1,897,855,0.010007329252679512,0.776421052631579,69.55089771381624,734,0.015665184118442466,0.6730926430517711,75.48881844970818,603,0.019880213537822364,0.617003869541183,75.94125092561318,500,0.022845696360487507,0.57829,77.3751555959938
2022Q2,979,935,0.009857843043783844,0.7735401069518717,67.9932413350447,804,0.015102365174847929,0.6734328358208956,74.85007674336478,666,0.018975787105768964,0.6171471471471471,76.41459030865283,528,0.022679792063320048,0.5821875,78.16183586181309
2022Q3,1193,962,0.00997452956309092,0.7746777546777547,68.78541073106982,838,0.015297395283296586,0.6672434367541766,73.03461669197814,703,0.01916429886761572,0.6072356567093409,73.6167986466481,584,0.02213827687924518,0.568236301369863,73.7623268245848
2022Q4,943,892,0.009567787088627891,0.7691704035874438,67.70741894666999,777,0.014490941509338655,0.6645302445302446,71.99016043643616,632,0.018374984402482784,0.6066983122362868,72.45557125408392,513,0.021690879923167268,0.5649025341130605,72.48441139382369
2023Q1,1767,951,0.00963986057252366,0.7675499474237645,65.90044307557308,802,0.01445861255892971,0.6672194513715711,72.19534054409353,643,0.0179301004480262,0.6127008812856402,74.10073410913886,514,0.02087209639747197,0.5778793774319065,75.80770911700172
2023Q2,1214,950,0.009560016187979466,0.7690105263157894,66.21235432480954,822,0.014603749956833932,0.6702798053527981,73.99644959520836,691,0.01816868663495688,0.6151857211770382,75.6146024578795,579,0.02119721177804905,0.5786614853195164,76.58539475755495
2023Q3,1867,934,0.010079046800055277,0.7751605995717344,68.84351519499253,788,0.015548752157263583,0.6761675126903552,75.95268877477163,625,0.019522571408009348,0.619424,78.19682223442861,494,0.023335924480848286,0.5782085020242915,78.0877782611311
2023Q4,2262,913,0.010220338954576412,0.7675136911281489,66.02906338007824,743,0.015406654242511926,0.6650740242261104,71.36411450951015,585,0.019371243739881135,0.6078518518518519,71.17325155768373,449,0.022571676421168415,0.5668708240534521,71.42382437375358
2024Q1,2348,941,0.010162541903674759,0.7719659936238046,66.7915906949785,787,0.015503120948960818,0.6717280813214739,73.89587020101644,623,0.01954386677004191,0.6157624398073837,75.82696034248232,493,0.023302068111965092,0.5731440162271806,74.94271671230432
2024Q2,2059,936,0.00980912211954171,0.7672863247863249,65.9177321870295,784,0.015033157560253797,0.6632908163265306,71.79789623627241,614,0.018955898609498638,0.6071769815418024,71.93710252684112,481,0.02216603988554004,0.5693970893970894,73.58899702328904
2024Q3,2010,937,0.010347318941916083,0.7767342582710779,68.7975069680387,807,0.01551141399609938,0.6761214374225527,75.71226461499951,679,0.01951013456342738,0.6188708885616102,76.50681479134097,545,0.02299557600688678,0.5790091743119266,76.28316511391719
2024Q4,2298,938,0.010367081658104915,0.7723240938166311,67.99595477786276,804,0.016118405081433442,0.6665920398009951,72.10599726940923,639,0.020113709531454124,0.6099739175795513,72.08959377693957,518,0.023407109292466494,0.5741505791505791,74.10320114180433
2025Q1,1685,940,0.010142312902015947,0.7716595744680851,67.65154268484682,809,0.015562315307525835,0.6700123609394314,74.04148661942716,668,0.019422349702230914,0.6146706586826348,75.88362244567703,531,0.02285678218887765,0.5746516007532958,74.87727926163612
2025Q2,1671,913,0.010267697705088792,0.7712157721796278,68.19720180345622,750,0.01565369503985943,0.6717333333333333,74.15748879901093,605,0.019585106014072914,0.6149421487603305,75.29626941821768,465,0.023049928199305698,0.5781290322580644,76.7250395431893
2025Q3,1607,901,0.010074415371930628,0.7722752497225306,68.28370297779252,731,0.015108007841778433,0.6708071135430916,74.56489424193016,588,0.01897290553981697,0.6155782312925171,76.14250672179269,471,0.022438275560269644,0.5790021231422506,77.54994923093071
2025Q4,1425,936,0.00994788892670684,0.7683974358974359,66.7400273312565,774,0.0151207717401964,0.6687984496124031,73.84132629121692,623,0.01892456194410713,0.6128517924023542,74.43652370641848,499,0.022208439003907603,0.5722545090180361,74.17766303733907
2026Q1,1902,950,0.010399102984927713,0.7716421052631578,66.95433491905582,780,0.016039366864544997,0.6712051282051281,73.95616755610142,633,0.020282926963507697,0.6164402317008952,74.54642313542031,501,0.023630465370940167,0.5782734530938123,75.65595494391259
