quarter,n,overall_cosine,within_topic_cosine,overall_cosine_lo,overall_cosine_hi,within_topic_cosine_lo,within_topic_cosine_hi
2014Q4,467,0.070699271286754,0.2950628721361683,0.06708101062995349,0.07451470687599146,0.28058583401957166,0.3096718987419248
2015Q1,481,0.07076774111512775,0.3019711166762579,0.06721098360174381,0.07459826315884288,0.2873039267216526,0.3169666599734454
2015Q2,424,0.06671095148693636,0.2834477091079561,0.06306159125086847,0.07017965822224438,0.2660352209447136,0.3016345559796828
2015Q3,468,0.07102077541547494,0.2698615905325399,0.06706630838583334,0.07509242602305416,0.25482569718076753,0.2862873637779888
2015Q4,447,0.06372714844132805,0.2690241542740355,0.0601942392460726,0.06762330859567527,0.254126028588178,0.2842061916874769
2016Q1,438,0.06558876818404687,0.28039010004035897,0.06149548215603245,0.0695888015947412,0.26461814096107883,0.29691741358415097
2016Q2,428,0.06196001186718441,0.2910685722019854,0.058237962125722686,0.06587884929737739,0.27454264649836263,0.3071153104921635
2016Q3,450,0.06346645845173177,0.28495500888663133,0.05983945723146776,0.06701505667146475,0.26779449013988593,0.3026585986108227
2016Q4,461,0.06718009357690859,0.2873896571113864,0.06342157244752752,0.07099344502710901,0.27156681319503073,0.3037132872348065
2017Q1,445,0.06238258420653222,0.2842707556311906,0.05927637289525715,0.0659846872940754,0.26917573040538034,0.29828726318956256
2017Q2,464,0.06859666070479241,0.28448184434475626,0.06459040162495756,0.07239306329641207,0.27087743432827116,0.30011741784171986
2017Q3,464,0.06473964633353076,0.28460341296421987,0.061252467210924026,0.06824661791427977,0.26759413323504033,0.3014791039782272
2017Q4,490,0.06430763305015745,0.29133033797244806,0.06087199730741545,0.06788672861553566,0.2782343930959779,0.30487223731027463
2018Q1,455,0.06303230324534626,0.2614139169302383,0.05975766814320646,0.06652597389537045,0.24784736738326718,0.27553621516045557
2018Q2,469,0.064175321050359,0.2778594208611288,0.06053634542228295,0.06770505041506965,0.26395683256016805,0.2948249227888071
2018Q3,484,0.062067174651289275,0.28484688220644755,0.058844682407097,0.06542146469304844,0.2698438018647863,0.3007507535536881
2018Q4,474,0.06364393994965553,0.29758391617100893,0.060173242527605315,0.0674666700659712,0.2811293160511305,0.3139362762432
2019Q1,422,0.06616721809339185,0.2903014992692162,0.0622258029920581,0.07030586296804425,0.27478898037807553,0.30524863604804975
2019Q2,458,0.06198907039717991,0.3084505352069923,0.05847393614510369,0.06596881548955194,0.2920126740988321,0.32621952842031254
2019Q3,448,0.07136749484724914,0.29309999722744073,0.0675520710318146,0.07562611568156612,0.2786768244835401,0.3078955591813582
2019Q4,460,0.06476185959644866,0.27319549555913847,0.06086490105194838,0.06914828807107899,0.2562356796405786,0.28987924443203156
2020Q1,423,0.0683102429952603,0.290860918716218,0.06408873692086164,0.07270708956536406,0.2749513648284313,0.3069412088373768
2020Q2,465,0.07007455149310658,0.29953770677592106,0.0660234773446955,0.0740185789758226,0.2829765909996216,0.3156227911656602
2020Q3,523,0.0688958648205201,0.2745424722950672,0.06506330366724519,0.07225040222119994,0.26071067978648416,0.2889823070430437
2020Q4,481,0.06990791150675352,0.2780575229312098,0.06639875471389166,0.07377953982068183,0.2630815298803065,0.29430899269672195
2021Q1,463,0.06505649909163537,0.28387603638095443,0.06125911768878069,0.06883677993921111,0.2696200979228539,0.2981232866971171
2021Q2,495,0.06585882899681283,0.2994925043419479,0.062192977902393365,0.06971084392892825,0.2862287354779836,0.3140868285423878
2021Q3,500,0.0700070457351934,0.31038513838528464,0.06675377095895142,0.07346694141777858,0.29318328841466906,0.3279288348672186
2021Q4,486,0.07269090740060825,0.314605425442756,0.06828536446761761,0.0776564371924501,0.3004480166666056,0.3308784727490939
2022Q1,514,0.07032003670955723,0.2915662060400574,0.06645693197835152,0.07406459714487379,0.2758312015261517,0.30614158059437413
2022Q2,519,0.07233975997836248,0.31492901142357876,0.06869006596845764,0.07593695221197423,0.2998113079823236,0.33107698451604095
2022Q3,483,0.0714908349983349,0.290216658845872,0.06785415776273243,0.0751692366358284,0.2729542676789806,0.30785535882124787
2022Q4,489,0.07169690735954418,0.287848396508847,0.06793390890507575,0.07554638550224387,0.27226604229187434,0.3046432515683629
