quarter,n,overall_cosine,within_topic_cosine,overall_cosine_lo,overall_cosine_hi,within_topic_cosine_lo,within_topic_cosine_hi
2015Q2,800,0.058732066731556044,0.3172761170212971,0.05548770790974978,0.06203392443478196,0.3056857906778814,0.32914711040567224
2015Q3,800,0.0580582704877113,0.31476116824017486,0.05482082871951018,0.06138269552718138,0.30311033783999053,0.3280147734108991
2015Q4,800,0.052786483455515266,0.30291173868647814,0.05000212118934058,0.05536039576665739,0.2906450331542525,0.31573000038058097
2016Q1,800,0.055508238187937396,0.3157690597530626,0.05247432814064348,0.058616750446411084,0.30336855255823836,0.32958177399779764
2016Q2,800,0.05238815240056127,0.30869011994550727,0.049702939662044004,0.05537124525620001,0.2963205485876628,0.32157870328019894
2016Q3,800,0.05616377542292877,0.30545269287644466,0.05329860782278838,0.059126108970742844,0.29257931563428335,0.31954823668777843
2016Q4,800,0.05243352113544433,0.3110414696510399,0.04969711744786606,0.05522091830790516,0.2983141724857961,0.3233483444827739
2017Q1,800,0.054539028861312594,0.3123215301062823,0.051500590448055994,0.05749242605275719,0.3008781228320752,0.3242434996909579
2017Q2,800,0.05703367646917565,0.3071872649154061,0.05427523101090187,0.0599770114789235,0.293926281925695,0.3201161463080509
2017Q3,800,0.05504894804646015,0.3131859916123393,0.05224209102485262,0.05791633165063178,0.3000851674140163,0.32670936604310474
2017Q4,800,0.05208299703779418,0.3113611549338846,0.04972979964574119,0.05469892632581495,0.29834684978647497,0.32446632662653807
2018Q1,800,0.050882846230235125,0.31313204526068733,0.04811682497382119,0.05357601983365325,0.29967784830082606,0.32617480904973645
2018Q2,800,0.054566677548279596,0.30929358538516616,0.05196789546142189,0.05732859486119336,0.29685181789241954,0.3214786685322495
2018Q3,800,0.05367140634179462,0.3124631776497886,0.051043930014393474,0.05619381746179277,0.2993199576079655,0.32548346142803114
2018Q4,800,0.05340579271897854,0.3224626936826122,0.050777878488916725,0.056161309380625864,0.31058374287598167,0.33466790682421627
2019Q1,800,0.0541313158201987,0.3112478859186672,0.0515786633974902,0.05680246541374931,0.29961061202932876,0.3228261671919533
2019Q2,800,0.05535151361164692,0.31957933452740606,0.05255627148705633,0.05855761079384797,0.3068977220533984,0.33161384263900906
2019Q3,800,0.05501718034591478,0.29941927705537935,0.05227510913250006,0.0577519271684738,0.2863789901451177,0.31414270507274944
2019Q4,800,0.05297899796894359,0.29760113060189974,0.050403581121536964,0.05573815927430662,0.2855110039650131,0.30984672722930245
2020Q1,800,0.05487452887117986,0.3172556730258064,0.05221423993707927,0.05761674566565659,0.30506743670879244,0.33041159455653013
2020Q2,800,0.0536247297461331,0.3293352778297136,0.05098595524254823,0.05623270042146877,0.31637468267246066,0.34359235184278997
2020Q3,800,0.056666899014011035,0.3248620183489273,0.05383909833975817,0.05952461494977443,0.3121818707307043,0.3380061216898368
2020Q4,800,0.05761541794574259,0.30625674952922094,0.05452231476651294,0.06081796143057784,0.2929309352709365,0.32052004806408624
2021Q1,800,0.05389557013497659,0.29769479732480564,0.051172054670106173,0.056815176076295666,0.28475874368255877,0.31102270613954036
2021Q2,800,0.057209330401300544,0.2982174120425286,0.05422066237840767,0.06019950141467097,0.2855763075180611,0.3120278528491522
2021Q3,800,0.0554809707983901,0.3117583488716536,0.05297280521694585,0.05838547984322651,0.29871990340310506,0.32524651055207676
2021Q4,800,0.06253878844672643,0.3254768031964725,0.05923958147113834,0.06567994999851101,0.31320448795752853,0.33753149457090903
2022Q1,800,0.06069000399228777,0.31692202287592663,0.05811531235722277,0.06352186182338089,0.3035803764092331,0.32951165510453817
2022Q2,800,0.05768187773533663,0.3215694914315626,0.05467766472410678,0.06059373851048986,0.30791832805966524,0.33531466514096797
2022Q3,800,0.05987732959705964,0.30413320514460024,0.05694244508722237,0.0630525362453208,0.29075876500548675,0.31854095781242475
2022Q4,800,0.0587605839423894,0.2966951660609901,0.05583859370261419,0.06161730022161237,0.2848813610514605,0.31017424586066694
2023Q1,800,0.060243986635709706,0.31988323016346043,0.05713358359943994,0.06334403762244149,0.3084796270915064,0.3321706412844879
2023Q2,800,0.05713730682209868,0.31437948307493185,0.054160835178084614,0.060294003768437604,0.3037528864691244,0.32512902654432746
2023Q3,800,0.061881133059149315,0.29443882873220856,0.0586774004520873,0.0646419446776221,0.2817100840826074,0.3076949458491108
2023Q4,800,0.06443890126721807,0.30414132577669356,0.061362105365177985,0.0677009478283167,0.2920115718373227,0.31595829436383094
2024Q1,800,0.06950141664930805,0.32364142368612464,0.06620176138769682,0.07294892884501097,0.309334160971871,0.3397038679284994
2024Q2,800,0.06649811870506184,0.31010758181890197,0.06333505646157188,0.06974255206383151,0.2974862256192891,0.32362251329966085
2024Q3,800,0.07052687868193536,0.31311875549492324,0.06685204457847795,0.07395464643764539,0.30076000957238347,0.3258816056556614
2024Q4,800,0.06426489728057828,0.3097013277717152,0.061557881966439534,0.06740379132822044,0.2976780190681692,0.3230459023785893
2025Q1,800,0.06896938028797056,0.3116338934633242,0.06590177163662417,0.07183608043351766,0.2980345201636056,0.32482479339620274
2025Q2,800,0.0712734549694968,0.29112850782723343,0.06759578612423671,0.0750392084117739,0.27875321923810154,0.3041202126006175
2025Q3,800,0.07331607390995937,0.3286815759866503,0.06969324241928083,0.07694210869193457,0.3154595946804698,0.34259514204453834
2025Q4,756,0.06994199328221583,0.3389119103793957,0.0664016125777805,0.07350652677465067,0.3251653114357684,0.35395535876656775
2026Q1,656,0.06956004882625534,0.3168657418439695,0.06577326035517683,0.07367906906842883,0.3035831440132294,0.33220113849500615
