quarter,topic,count,total,share
2019Q4,8,7,254,0.027559055118110236
2019Q4,9,15,254,0.05905511811023622
2019Q4,10,5,254,0.01968503937007874
2019Q4,11,6,254,0.023622047244094488
2019Q4,12,6,254,0.023622047244094488
2019Q4,13,6,254,0.023622047244094488
2019Q4,14,11,254,0.04330708661417323
2019Q4,15,12,254,0.047244094488188976
2019Q4,16,8,254,0.031496062992125984
2019Q4,17,2,254,0.007874015748031496
2019Q4,18,10,254,0.03937007874015748
2019Q4,19,3,254,0.011811023622047244
2019Q4,20,4,254,0.015748031496062992
2020Q1,0,21,247,0.08502024291497975
2020Q1,1,36,247,0.145748987854251
2020Q1,2,20,247,0.08097165991902834
2020Q1,3,32,247,0.12955465587044535
2020Q1,4,13,247,0.05263157894736842
2020Q1,5,14,247,0.05668016194331984
2020Q1,6,13,247,0.05263157894736842
2020Q1,7,5,247,0.020242914979757085
2020Q1,8,11,247,0.044534412955465584
2020Q1,9,11,247,0.044534412955465584
2020Q1,10,6,247,0.024291497975708502
2020Q1,11,10,247,0.04048582995951417
2020Q1,12,11,247,0.044534412955465584
2020Q1,13,5,247,0.020242914979757085
2020Q1,14,1,247,0.004048582995951417
2020Q1,15,6,247,0.024291497975708502
2020Q1,16,5,247,0.020242914979757085
2020Q1,17,14,247,0.05668016194331984
2020Q1,18,6,247,0.024291497975708502
2020Q1,20,7,247,0.02834008097165992
2020Q2,0,25,303,0.08250825082508251
2020Q2,1,62,303,0.20462046204620463
2020Q2,2,29,303,0.09570957095709572
2020Q2,3,39,303,0.12871287128712872
2020Q2,4,20,303,0.066006600660066
2020Q2,5,13,303,0.0429042904290429
2020Q2,6,25,303,0.08250825082508251
2020Q2,7,1,303,0.0033003300330033004
2020Q2,8,7,303,0.0231023102310231
2020Q2,9,6,303,0.019801980198019802
2020Q2,10,12,303,0.039603960396039604
2020Q2,11,2,303,0.006600660066006601
2020Q2,12,3,303,0.009900990099009901
2020Q2,13,11,303,0.036303630363036306
2020Q2,14,3,303,0.009900990099009901
2020Q2,15,6,303,0.019801980198019802
2020Q2,16,9,303,0.0297029702970297
2020Q2,17,9,303,0.0297029702970297
2020Q2,18,12,303,0.039603960396039604
2020Q2,19,5,303,0.0165016501650165
2020Q2,20,4,303,0.013201320132013201
2020Q3,0,33,274,0.12043795620437957
2020Q3,1,42,274,0.15328467153284672
2020Q3,2,20,274,0.072992700729927
2020Q3,3,29,274,0.10583941605839416
2020Q3,4,18,274,0.06569343065693431
2020Q3,5,8,274,0.029197080291970802
2020Q3,6,22,274,0.08029197080291971
2020Q3,7,9,274,0.032846715328467155
2020Q3,8,13,274,0.04744525547445255
2020Q3,9,5,274,0.01824817518248175
2020Q3,10,15,274,0.05474452554744526
2020Q3,11,5,274,0.01824817518248175
2020Q3,12,14,274,0.051094890510948905
2020Q3,13,5,274,0.01824817518248175
2020Q3,14,2,274,0.0072992700729927005
2020Q3,15,9,274,0.032846715328467155
2020Q3,16,5,274,0.01824817518248175
2020Q3,17,5,274,0.01824817518248175
2020Q3,18,4,274,0.014598540145985401
2020Q3,19,3,274,0.010948905109489052
2020Q3,20,8,274,0.029197080291970802
2020Q4,0,44,311,0.1414790996784566
2020Q4,1,25,311,0.08038585209003216
2020Q4,2,43,311,0.1382636655948553
2020Q4,3,34,311,0.10932475884244373
2020Q4,4,11,311,0.03536977491961415
2020Q4,5,20,311,0.06430868167202572
2020Q4,6,12,311,0.03858520900321544
2020Q4,7,17,311,0.05466237942122187
2020Q4,8,5,311,0.01607717041800643
2020Q4,9,13,311,0.04180064308681672
2020Q4,10,18,311,0.05787781350482315
2020Q4,11,13,311,0.04180064308681672
2020Q4,12,4,311,0.012861736334405145
2020Q4,13,13,311,0.04180064308681672
2020Q4,14,4,311,0.012861736334405145
2020Q4,15,3,311,0.00964630225080386
2020Q4,16,13,311,0.04180064308681672
2020Q4,17,4,311,0.012861736334405145
2020Q4,18,7,311,0.022508038585209004
2020Q4,19,5,311,0.01607717041800643
2020Q4,20,3,311,0.00964630225080386
2021Q1,0,27,245,0.11020408163265306
2021Q1,1,32,245,0.1306122448979592
2021Q1,2,27,245,0.11020408163265306
2021Q1,3,20,245,0.08163265306122448
2021Q1,4,21,245,0.08571428571428572
2021Q1,5,6,245,0.024489795918367346
2021Q1,6,7,245,0.02857142857142857
2021Q1,7,10,245,0.04081632653061224
2021Q1,8,7,245,0.02857142857142857
2021Q1,9,11,245,0.044897959183673466
2021Q1,10,26,245,0.10612244897959183
2021Q1,11,11,245,0.044897959183673466
2021Q1,12,6,245,0.024489795918367346
2021Q1,13,3,245,0.012244897959183673
2021Q1,14,6,245,0.024489795918367346
2021Q1,15,7,245,0.02857142857142857
2021Q1,16,7,245,0.02857142857142857
2021Q1,17,6,245,0.024489795918367346
2021Q1,18,1,245,0.004081632653061225
2021Q1,19,2,245,0.00816326530612245
2021Q1,20,2,245,0.00816326530612245
2021Q2,0,20,234,0.08547008547008547
2021Q2,1,16,234,0.06837606837606838
2021Q2,2,57,234,0.24358974358974358
2021Q2,3,32,234,0.13675213675213677
2021Q2,4,9,234,0.038461538461538464
2021Q2,5,13,234,0.05555555555555555
2021Q2,6,4,234,0.017094017094017096
2021Q2,7,5,234,0.021367521367521368
2021Q2,8,10,234,0.042735042735042736
2021Q2,9,8,234,0.03418803418803419
2021Q2,10,8,234,0.03418803418803419
2021Q2,11,13,234,0.05555555555555555
2021Q2,12,4,234,0.017094017094017096
2021Q2,13,2,234,0.008547008547008548
2021Q2,14,8,234,0.03418803418803419
2021Q2,15,7,234,0.029914529914529916
2021Q2,16,8,234,0.03418803418803419
2021Q2,17,3,234,0.01282051282051282
2021Q2,18,4,234,0.017094017094017096
2021Q2,19,2,234,0.008547008547008548
2021Q2,20,1,234,0.004273504273504274
2021Q3,0,26,238,0.1092436974789916
2021Q3,1,27,238,0.1134453781512605
2021Q3,2,72,238,0.3025210084033613
2021Q3,3,21,238,0.08823529411764706
2021Q3,4,15,238,0.06302521008403361
2021Q3,5,7,238,0.029411764705882353
2021Q3,6,8,238,0.03361344537815126
2021Q3,7,5,238,0.02100840336134454
2021Q3,8,12,238,0.05042016806722689
2021Q3,9,5,238,0.02100840336134454
2021Q3,10,2,238,0.008403361344537815
2021Q3,11,5,238,0.02100840336134454
2021Q3,12,7,238,0.029411764705882353
2021Q3,14,5,238,0.02100840336134454
2021Q3,15,1,238,0.004201680672268907
2021Q3,16,4,238,0.01680672268907563
2021Q3,17,8,238,0.03361344537815126
2021Q3,18,3,238,0.012605042016806723
2021Q3,20,5,238,0.02100840336134454
2021Q4,0,19,194,0.0979381443298969
2021Q4,1,25,194,0.12886597938144329
2021Q4,2,29,194,0.14948453608247422
2021Q4,3,17,194,0.08762886597938144
2021Q4,4,17,194,0.08762886597938144
2021Q4,5,8,194,0.041237113402061855
2021Q4,6,4,194,0.020618556701030927
2021Q4,7,6,194,0.030927835051546393
2021Q4,8,11,194,0.05670103092783505
2021Q4,9,7,194,0.03608247422680412
2021Q4,10,8,194,0.041237113402061855
2021Q4,11,11,194,0.05670103092783505
2021Q4,12,4,194,0.020618556701030927
2021Q4,13,2,194,0.010309278350515464
2021Q4,14,2,194,0.010309278350515464
2021Q4,15,8,194,0.041237113402061855
2021Q4,16,4,194,0.020618556701030927
2021Q4,17,1,194,0.005154639175257732
2021Q4,18,7,194,0.03608247422680412
2021Q4,19,2,194,0.010309278350515464
2021Q4,20,2,194,0.010309278350515464
2022Q1,0,17,185,0.0918918918918919
