quarter,n,n_sample,n_topics,p_within,overall_cosine,within_cosine,between_cosine,mc_overall_cosine,mc_between_cosine,between_centroid_cosine,eff_topics,topic_entropy,comp_jsd
2024Q1,275,275,49,0.023437292634372928,0.13088401093983745,0.3262943328759097,0.12619420570311338,-0.003503224767764593,-0.008680025920064723,0.2539165261459672,41.91948824731768,3.7357508320975663,0.07360170844762814
2024Q2,304,304,47,0.024774187945110302,0.1260394767355057,0.35494954867484274,0.12022435056200498,-0.00318207858919229,-0.009759999085884354,0.24573776040328008,39.8327476545574,3.6846893793624935,0.09978489756376037
2024Q3,202,202,47,0.029308901039357668,0.14922047827229065,0.3586313264984497,0.14289755861865394,-0.0047440485976676244,-0.011379563848831141,0.2178568158396524,35.4482044158487,3.5680726005203915,0.12349612645509325
2024Q4,198,198,45,0.026508742244782856,0.14676967918868936,0.3786237938037507,0.1404561546308053,-0.004953638603588825,-0.012242735784203715,0.23816173134039217,36.78655772975552,3.6051324993615,0.12022935173124834
2025Q1,195,195,49,0.022627544277028813,0.13597499952288924,0.34212696193220465,0.13120229221985538,-0.005039231837916465,-0.01041342625685702,0.22899104091326253,40.95814725396375,3.712550746650681,0.0790417092123152
2025Q2,142,142,42,0.0332634102487264,0.12662440125990418,0.3453604900308132,0.11909814402073156,-0.007003838728271897,-0.015018023131442938,0.19251514489728103,32.299977397768195,3.4750665304688675,0.15156019292277986
2025Q3,99,99,39,0.031746031746031744,0.14319750349239577,0.3747539346018486,0.13560548935765962,-0.010145168889428775,-0.018570949967093027,0.18809455900870417,30.20762602195071,3.408094409786837,0.17405803596307357
2025Q4,60,60,31,0.024293785310734464,0.1257584227937123,0.34711367006795935,0.12024697193511782,-0.016760363528542543,-0.023253838967818137,0.15843401379940195,27.423040594424613,3.311383557644447,0.2611876127320926
2026Q1,54,54,29,0.03563941299790356,0.18075604731771988,0.42993283165839585,0.17154734007034708,-0.018406922557020658,-0.02691838596700111,0.1946116154935183,23.897380105929436,3.173768833930095,0.2682539068825962
2026Q2,38,38,24,0.02702702702702703,0.15898743802767393,0.3852654319514852,0.15270193819645697,-0.026745892193584687,-0.033272605940316606,0.16950416180136632,21.28489554829572,3.057997691976354,0.3108072169076576
